1024233	1.0
1024234	3.0
1024283	4.0
1024523	5.0
1024687	6.0
1024748	6.0
1024762	5.0
1024764	6.0
1024774	7.0
1024784	6.0
1024918	7.0
1024919	8.0
1024920	9.0
1025121	10.0
1025514	9.0
1026125	10.0
1026270	11.0
1026631	10.0
1026662	11.0
1026677	10.0
1026700	11.0
1027147	12.0
1028122	13.0
1028145	12.0
1028206	13.0
1029789	12.0
1029822	13.0
1029836	12.0
1029953	13.0
1031249	12.0
1031396	13.0
1031408	12.0
1032070	13.0
1032071	14.0
1032073	15.0
1032074	16.0
1032076	17.0
1032077	18.0
1032078	19.0
1032280	18.0
1032306	19.0
1032406	12.0
1032479	13.0
1032494	12.0
1032984	13.0
1032985	17.0
1032986	18.0
1032987	19.0
1032992	19.0
1032996	12.0
1033141	13.0
1033142	15.0
1033143	18.0
1033144	19.0
1033273	12.0
1033382	13.0
1033383	16.0
1033384	18.0
1033385	19.0
1033390	19.0
1033394	12.0
1033498	13.0
1033499	17.0
1033500	19.0
1036391	20.0
1036406	19.0
1036408	20.0
1036429	19.0
1036450	20.0
1036609	19.0
1039524	20.0
1039525	21.0
1039526	22.0
1039527	23.0
1040175	19.0
1040404	20.0
1040405	21.0
1040406	22.0
1040407	23.0
1042219	19.0
1042252	20.0
1042253	21.0
1042254	22.0
1042255	23.0
1042266	19.0
1042367	20.0
1042368	21.0
1042369	22.0
1042370	23.0
1042985	22.0
1042986	23.0
1042991	23.0
1042996	19.0
1043097	20.0
1043098	21.0
1043099	22.0
1043100	23.0
1045527	19.0
1045646	20.0
1045647	21.0
1045648	22.0
1045649	23.0
1046432	19.0
1046553	20.0
1046554	21.0
1046555	22.0
1046556	23.0
1046567	19.0
1046642	20.0
1046643	21.0
1046644	22.0
1046645	23.0
1046656	19.0
1046771	20.0
1046772	21.0
1046773	22.0
1046774	23.0
1046779	23.0
1046784	19.0
1046918	20.0
1046919	21.0
1046920	22.0
1046921	23.0
1046926	23.0
1046931	19.0
1047149	20.0
1047150	21.0
1047151	22.0
1047152	23.0
1047157	23.0
1047162	19.0
1047260	20.0
1047261	21.0
1047262	22.0
1047263	23.0
1047268	23.0
1047273	19.0
1047306	20.0
1047307	21.0
1047308	22.0
1047309	23.0
1047320	19.0
1047479	20.0
1047480	21.0
1047481	22.0
1047482	23.0
1053436	22.0
1106215	20.0
1106848	21.0
1106849	22.0
1109094	21.0
1109095	22.0
1110624	23.0
1110648	22.0
1110662	23.0
1110676	22.0
1110689	23.0
1111288	24.0
1111305	23.0
1111506	24.0
1112007	23.0
1112133	20.0
1112218	21.0
1112232	20.0
1112278	21.0
1112279	23.0
1112407	24.0
1112422	23.0
1112486	24.0
1112907	23.0
1113124	24.0
1113777	23.0
1116090	20.0
1116152	21.0
1116153	23.0
1116165	20.0
1116216	21.0
1116217	23.0
1120350	24.0
1120458	23.0
1121007	20.0
1121058	21.0
1121059	23.0
1121622	20.0
1121735	22.0
1121736	23.0
1122079	20.0
1123010	21.0
1123011	23.0
1123401	20.0
1123587	19.0
1123905	20.0
1123906	22.0
1124155	19.0
1126344	20.0
1126345	22.0
1126352	22.0
1126356	19.0
1127277	20.0
1127278	22.0
1127285	22.0
1127289	19.0
1128586	20.0
1128587	22.0
1129052	19.0
1209316	20.0
1209317	21.0
1209329	19.0
1209526	20.0
1209527	21.0
1210090	19.0
1210480	20.0
1210481	21.0
1213021	20.0
1213366	21.0
1214581	20.0
1214654	21.0
1214808	20.0
1214955	21.0
1221510	20.0
1237340	21.0
1237887	20.0
1238313	21.0
1238919	20.0
1239972	21.0
1240006	20.0
1240688	21.0
1240700	20.0
1240845	21.0
1240856	20.0
1241192	21.0
1241203	20.0
1241473	21.0
1241672	20.0
1241729	21.0
1241741	20.0
1241880	21.0
1242509	20.0
1243556	21.0
1243567	20.0
1243721	21.0
1244272	20.0
1244512	21.0
1244524	20.0
1244558	21.0
1245214	20.0
1245472	21.0
1246109	20.0
1246316	21.0
1247171	20.0
1248961	21.0
1248972	20.0
1249045	21.0
1249056	20.0
1249204	21.0
1249575	20.0
1250739	21.0
1251549	20.0
1252672	21.0
1253312	20.0
1254433	21.0
1254633	20.0
1254754	21.0
1255128	20.0
1255393	21.0
1257935	20.0
1258128	21.0
1258785	20.0
1258965	21.0
1258977	20.0
1259102	21.0
1259584	20.0
1259833	21.0
1260519	20.0
1260791	21.0
1260926	20.0
1261056	21.0
1261067	20.0
1261189	21.0
1261411	20.0
1261635	21.0
1262310	20.0
1262532	21.0
1263279	20.0
1263474	21.0
1264110	20.0
1264448	21.0
1265066	20.0
1266113	21.0
1267719	20.0
1268038	21.0
1268676	20.0
1269018	21.0
1269511	20.0
1276035	21.0
1279448	20.0
1282304	21.0
1282315	20.0
1282339	21.0
1282350	20.0
1282563	21.0
1285354	20.0
1285551	21.0
1286323	20.0
1287029	21.0
1323333	20.0
1323473	21.0
1324113	20.0
1324495	21.0
1324988	20.0
1325172	21.0
1325880	20.0
1326080	21.0
1326092	20.0
1326208	21.0
1326780	20.0
1326966	21.0
1326978	20.0
1327115	21.0
1327126	20.0
1327354	21.0
1327365	20.0
1327488	21.0
1327499	20.0
1327701	21.0
1327712	20.0
1328754	21.0
1329639	20.0
1330553	21.0
1331399	20.0
1333273	21.0
1336761	20.0
1336911	21.0
1337590	20.0
1338435	21.0
1338446	20.0
1339553	21.0
1340418	20.0
1340582	21.0
1340594	20.0
1340632	21.0
1342004	20.0
1342272	21.0
1343997	20.0
1344953	21.0
1345724	20.0
1347632	21.0
1349379	20.0
1350352	21.0
1360247	20.0
1360266	21.0
1360277	20.0
1362958	21.0
1365453	20.0
1366728	21.0
1367314	20.0
1371401	21.0
1398139	20.0
1398376	21.0
1398387	20.0
1398540	21.0
1403375	20.0
1404150	21.0
1409510	20.0
1409864	21.0
1410144	20.0
1411588	21.0
1412413	20.0
1413137	21.0
1413149	20.0
1413218	21.0
1413230	20.0
1413338	21.0
1414058	20.0
1414267	21.0
1415912	20.0
1415992	21.0
1416851	21.0
1417707	20.0
1417868	21.0
1418554	20.0
1418760	21.0
1419591	20.0
1419752	21.0
1419764	20.0
1419787	21.0
1420363	20.0
1423087	21.0
1423099	20.0
1423123	21.0
1423135	20.0
1423347	21.0
1423949	20.0
1425790	21.0
1425801	20.0
1426008	21.0
1426688	20.0
1427040	21.0
1427634	20.0
1427896	21.0
1428449	20.0
1429549	21.0
1429560	20.0
1429668	21.0
1430060	20.0
1430170	21.0
1430181	20.0
1430259	21.0
1430270	20.0
1431389	21.0
1432136	20.0
1433186	21.0
1433872	20.0
1434266	21.0
1434768	20.0
1434989	21.0
1435016	20.0
1435190	21.0
1436480	20.0
1437667	21.0
1443874	20.0
1449009	21.0
1449269	22.0
1449396	21.0
1449413	22.0
1449427	21.0
1449597	22.0
1450467	21.0
1450479	22.0
1450743	23.0
1452201	22.0
1452461	21.0
1452712	22.0
1453509	23.0
1454309	22.0
1454627	23.0
1454639	22.0
1454830	23.0
1455175	22.0
1455628	23.0
1455641	22.0
1464196	23.0
1464237	22.0
1464305	23.0
1464319	22.0
1464649	23.0
1464675	22.0
1464683	23.0
1464697	22.0
1464945	23.0
1464958	22.0
1465306	23.0
1465833	22.0
1465998	23.0
1468344	22.0
1468664	23.0
1468963	22.0
1468974	23.0
1468988	22.0
1469118	23.0
1469356	22.0
1469369	23.0
1473485	24.0
1474064	23.0
1474170	24.0
1490522	25.0
1490534	24.0
1490992	25.0
1495051	24.0
1495658	25.0
1497904	24.0
1500641	25.0
1522294	24.0
1530381	25.0
1532650	24.0
1532727	25.0
1533805	24.0
1534036	25.0
1534212	24.0
1535941	25.0
1536638	24.0
1536831	25.0
1536843	24.0
1536869	25.0
1537411	24.0
1537467	25.0
1537537	24.0
1537706	25.0
1547200	23.0
1547641	24.0
1547642	25.0
1548281	23.0
1548371	24.0
1548372	25.0
1550094	24.0
1550124	22.0
1550680	23.0
1550681	25.0
1550693	22.0
1550913	23.0
1550914	24.0
1550926	22.0
1551637	23.0
1551638	25.0
1552648	24.0
1553359	25.0
1553372	24.0
1553383	25.0
1553395	24.0
1553604	22.0
1553663	23.0
1553664	24.0
1553676	22.0
1553888	23.0
1553900	22.0
1554428	23.0
1554429	25.0
1554714	24.0
1554953	25.0
1555330	24.0
1555599	22.0
1556226	23.0
1556227	24.0
1556239	22.0
1556801	23.0
1556802	24.0
1556886	25.0
1556899	24.0
1557065	25.0
1557077	24.0
1557141	25.0
1560047	22.0
1629811	23.0
1637674	24.0
1637688	23.0
1637793	24.0
1638219	23.0
1638264	24.0
1638388	23.0
1638839	24.0
1640077	19.0
1648589	18.0
1649383	19.0
1651160	18.0
1651172	19.0
1651650	18.0
1651773	19.0
1652234	18.0
1654372	17.0
1721610	18.0
1721624	17.0
1721628	18.0
1721642	17.0
1721653	18.0
1721667	17.0
1721691	18.0
1721708	17.0
1721841	18.0
1723819	17.0
2061767	18.0
2061768	20.0
2061769	22.0
2061900	17.0
2063866	18.0
2063867	19.0
2063868	21.0
2063881	17.0
2066688	18.0
2066689	21.0
2066704	17.0
2066939	18.0
2066940	21.0
2067436	17.0
2067497	18.0
2067498	21.0
2067513	17.0
2067939	18.0
2067940	21.0
2068327	17.0
2068493	18.0
2068494	21.0
2072069	17.0
2130709	18.0
2136951	19.0
2136952	20.0
2136953	22.0
2137180	18.0
2216219	19.0
2216232	18.0
2230114	19.0
2230126	18.0
2230937	19.0
2231809	20.0
2233123	19.0
2233623	20.0
2233638	19.0
2233659	20.0
2233673	19.0
2233713	20.0
2234041	21.0
2236623	20.0
2237262	19.0
2237923	20.0
2237924	23.0
2237937	19.0
2238157	20.0
2238158	23.0
2238273	24.0
2238286	23.0
2238288	24.0
2238662	23.0
2238777	24.0
2239337	25.0
2239350	24.0
2240656	25.0
2241748	23.0
2241829	24.0
2241830	25.0
2241896	23.0
2241948	24.0
2241949	25.0
2242131	24.0
2242155	25.0
2242162	22.0
2242200	23.0
2242201	24.0
2242311	25.0
2242325	24.0
2242445	25.0
2242609	24.0
2242676	25.0
2242690	24.0
2242702	25.0
2242716	24.0
2242725	25.0
2244658	26.0
2245772	25.0
2247789	24.0
2247954	25.0
2247968	24.0
2248394	25.0
2248406	24.0
2248419	25.0
2248434	24.0
2251897	23.0
2257949	22.0
2317949	23.0
2317950	24.0
2318807	25.0
2318820	24.0
2318883	25.0
2319067	24.0
2319095	23.0
2319113	24.0
2319157	25.0
2319172	24.0
2319176	25.0
2319238	24.0
2319268	23.0
2319281	24.0
2319294	23.0
2321111	22.0
2321829	23.0
2321843	22.0
2322539	23.0
2322578	24.0
2322591	25.0
2322598	25.0
2322604	23.0
2322615	24.0
2322616	25.0
2322623	25.0
2322629	23.0
2322686	24.0
2322687	25.0
2322759	24.0
2323278	25.0
2323292	24.0
2323801	25.0
2323849	24.0
2329912	25.0
2329926	23.0
2329927	22.0
2333832	23.0
2334048	22.0
2676855	21.0
2677500	22.0
2677704	21.0
2735444	22.0
2735458	23.0
2735674	21.0
2735687	22.0
2735688	23.0
2735700	21.0
2736225	22.0
2736226	23.0
2736715	21.0
2754449	20.0
2754522	21.0
2754579	20.0
2821934	21.0
2821947	20.0
2821960	21.0
2821973	20.0
2821987	21.0
2822000	20.0
2822014	21.0
2822027	20.0
2822041	21.0
2822054	20.0
2822068	21.0
2824718	20.0
2824932	21.0
2825629	20.0
2827430	21.0
2827443	20.0
2828035	21.0
2828039	22.0
2828051	21.0
2828064	22.0
2828092	20.0
2829203	18.0
2829232	19.0
2829233	20.0
2830064	18.0
2830426	19.0
2830427	20.0
2830434	20.0
2830438	18.0
2830556	19.0
2830557	20.0
2830902	18.0
2835697	19.0
2835698	20.0
2835699	21.0
2835700	22.0
2835768	18.0
2837107	17.0
2848716	16.0
2850316	17.0
2850342	16.0
2850528	17.0
2850544	16.0
2916357	17.0
2916449	16.0
2923743	17.0
2923757	16.0
2923862	15.0
2923868	16.0
2923892	17.0
2923905	16.0
2924202	15.0
2925642	16.0
2925656	15.0
2925963	16.0
2925976	15.0
2926440	16.0
2929303	17.0
2929625	16.0
2929733	17.0
2931022	16.0
2931693	17.0
2932342	18.0
2932852	17.0
2993377	18.0
2993395	17.0
2993764	18.0
2993778	17.0
2993839	18.0
2995233	17.0
2995737	18.0
2996983	17.0
2997655	18.0
2997671	17.0
3115909	18.0
3117079	17.0
3118079	18.0
3118248	17.0
3118812	18.0
3119148	17.0
3259996	18.0
3259997	19.0
3260475	17.0
3261650	16.0
3262575	17.0
3263155	16.0
